,FOLDER,IN FILE,MANUAL ID,OFFSET,DURATION,CLIP LENGTH,CHANNEL,SAMPLE RATE
2325,WWF4_samples_split,5D22AAA8.WAV,bird,9.0,3.0,60.0,0,44100
2455,WWF4_samples_split,5D22AAA8.WAV,bird,12.0,3.0,60.0,0,44100
2680,WWF4_samples_split,5D22AAA8.WAV,bird,15.0,3.0,60.0,0,44100
2434,WWF4_samples_split,5D22AAA8.WAV,bird,24.0,3.0,60.0,0,44100
2393,WWF4_samples_split,5D22AAA8.WAV,bird,27.0,3.0,60.0,0,44100
2394,WWF4_samples_split,5D2548F8.WAV,bird,3.0,3.0,60.0,0,44100
2576,WWF4_samples_split,5D2548F8.WAV,bird,30.0,3.0,60.0,0,44100
2676,WWF4_samples_split,5D2548F8.WAV,bird,33.0,3.0,60.0,0,44100
2642,WWF4_samples_split,5D2548F8.WAV,bird,36.0,3.0,60.0,0,44100
2467,WWF4_samples_split,5D2548F8.WAV,bird,39.0,3.0,60.0,0,44100
2661,WWF4_samples_split,5D2548F8.WAV,bird,42.0,3.0,60.0,0,44100
2660,WWF4_samples_split,5D2548F8.WAV,bird,45.0,3.0,60.0,0,44100
2356,WWF4_samples_split,5D2548F8.WAV,bird,51.0,3.0,60.0,0,44100
2470,WWF4_samples_split,5D2548F8.WAV,bird,54.0,3.0,60.0,0,44100
2468,WWF4_samples_split,5D2548F8.WAV,bird,57.0,3.0,60.0,0,44100
2246,WWF4_samples_split,5D2548F8.WAV,bird,6.0,3.0,60.0,0,44100
2610,WWF4_samples_split,5D2548F8.WAV,bird,9.0,3.0,60.0,0,44100
2425,WWF4_samples_split,5D257A30.WAV,bird,0.0,3.0,60.0,0,44100
2519,WWF4_samples_split,5D257A30.WAV,bird,3.0,3.0,60.0,0,44100
2384,WWF4_samples_split,5D257A30.WAV,bird,30.0,3.0,60.0,0,44100
2490,WWF4_samples_split,5D257A30.WAV,bird,33.0,3.0,60.0,0,44100
2291,WWF4_samples_split,5D257A30.WAV,bird,36.0,3.0,60.0,0,44100
2592,WWF4_samples_split,5D257A30.WAV,bird,39.0,3.0,60.0,0,44100
2404,WWF4_samples_split,5D257A30.WAV,bird,42.0,3.0,60.0,0,44100
2646,WWF4_samples_split,5D257A30.WAV,bird,45.0,3.0,60.0,0,44100
2604,WWF4_samples_split,5D257A30.WAV,bird,48.0,3.0,60.0,0,44100
2491,WWF4_samples_split,5D257A30.WAV,bird,51.0,3.0,60.0,0,44100
2302,WWF4_samples_split,5D257A30.WAV,bird,54.0,3.0,60.0,0,44100
2524,WWF4_samples_split,5D257A30.WAV,bird,57.0,3.0,60.0,0,44100
2521,WWF4_samples_split,5D257A30.WAV,bird,9.0,3.0,60.0,0,44100
2619,WWF4_samples_split,5D257A30.WAV,bird,12.0,3.0,60.0,0,44100
2656,WWF4_samples_split,5D257A30.WAV,bird,15.0,3.0,60.0,0,44100
2408,WWF4_samples_split,5D257A30.WAV,bird,18.0,3.0,60.0,0,44100
2286,WWF4_samples_split,5D257A30.WAV,bird,21.0,3.0,60.0,0,44100
2343,WWF4_samples_split,5D257A30.WAV,bird,24.0,3.0,60.0,0,44100
2420,WWF4_samples_split,5D257A30.WAV,bird,27.0,3.0,60.0,0,44100
2402,WWF4_samples_split,5D27ACB0.WAV,bird,0.0,3.0,60.0,0,44100
2454,WWF4_samples_split,5D27ACB0.WAV,bird,36.0,3.0,60.0,0,44100
2695,WWF4_samples_split,5D27ACB0.WAV,bird,45.0,3.0,60.0,0,44100
2559,WWF4_samples_split,5D27ACB0.WAV,bird,48.0,3.0,60.0,0,44100
2554,WWF4_samples_split,5D27ACB0.WAV,bird,6.0,3.0,60.0,0,44100
2280,WWF4_samples_split,5D27ACB0.WAV,bird,21.0,3.0,60.0,0,44100
2390,WWF4_samples_split,5D2842B0.WAV,bird,33.0,3.0,60.0,0,44100
2613,WWF4_samples_split,5D2842B0.WAV,bird,36.0,3.0,60.0,0,44100
2406,WWF4_samples_split,5D2842B0.WAV,bird,39.0,3.0,60.0,0,44100
2293,WWF4_samples_split,5D2842B0.WAV,bird,42.0,3.0,60.0,0,44100
2616,WWF4_samples_split,5D2842B0.WAV,bird,45.0,3.0,60.0,0,44100
2530,WWF4_samples_split,5D2842B0.WAV,bird,48.0,3.0,60.0,0,44100
2545,WWF4_samples_split,5D2842B0.WAV,bird,54.0,3.0,60.0,0,44100
2255,WWF4_samples_split,5D2842B0.WAV,bird,57.0,3.0,60.0,0,44100
2307,WWF4_samples_split,5D2842B0.WAV,bird,9.0,3.0,60.0,0,44100
2548,WWF4_samples_split,5D2842B0.WAV,bird,12.0,3.0,60.0,0,44100
2440,WWF4_samples_split,5D2842B0.WAV,bird,18.0,3.0,60.0,0,44100
2637,WWF4_samples_split,5D2842B0.WAV,bird,21.0,3.0,60.0,0,44100
2483,WWF4_samples_split,5D2842B0.WAV,bird,24.0,3.0,60.0,0,44100
2562,WWF4_samples_split,5D2842B0.WAV,bird,27.0,3.0,60.0,0,44100
2271,WWF4_samples_split,5D285A20.WAV,bird,0.0,3.0,60.0,0,44100
2528,WWF4_samples_split,5D285A20.WAV,bird,3.0,3.0,60.0,0,44100
2563,WWF4_samples_split,5D285A20.WAV,bird,30.0,3.0,60.0,0,44100
2383,WWF4_samples_split,5D285A20.WAV,bird,33.0,3.0,60.0,0,44100
2506,WWF4_samples_split,5D285A20.WAV,bird,36.0,3.0,60.0,0,44100
2502,WWF4_samples_split,5D285A20.WAV,bird,39.0,3.0,60.0,0,44100
2522,WWF4_samples_split,5D285A20.WAV,bird,42.0,3.0,60.0,0,44100
2314,WWF4_samples_split,5D285A20.WAV,bird,45.0,3.0,60.0,0,44100
2462,WWF4_samples_split,5D285A20.WAV,bird,48.0,3.0,60.0,0,44100
2308,WWF4_samples_split,5D285A20.WAV,bird,51.0,3.0,60.0,0,44100
2367,WWF4_samples_split,5D285A20.WAV,bird,54.0,3.0,60.0,0,44100
2472,WWF4_samples_split,5D285A20.WAV,bird,6.0,3.0,60.0,0,44100
2532,WWF4_samples_split,5D285A20.WAV,bird,12.0,3.0,60.0,0,44100
2242,WWF4_samples_split,5D285A20.WAV,bird,15.0,3.0,60.0,0,44100
2605,WWF4_samples_split,5D285A20.WAV,bird,18.0,3.0,60.0,0,44100
2252,WWF4_samples_split,5D285A20.WAV,bird,21.0,3.0,60.0,0,44100
2345,WWF4_samples_split,5D285A20.WAV,bird,27.0,3.0,60.0,0,44100
2428,WWF4_samples_split,5D288900.WAV,bird,0.0,3.0,60.0,0,44100
2609,WWF4_samples_split,5D288900.WAV,bird,3.0,3.0,60.0,0,44100
2264,WWF4_samples_split,5D288900.WAV,bird,30.0,3.0,60.0,0,44100
2334,WWF4_samples_split,5D288900.WAV,bird,33.0,3.0,60.0,0,44100
2439,WWF4_samples_split,5D288900.WAV,bird,36.0,3.0,60.0,0,44100
2457,WWF4_samples_split,5D288900.WAV,bird,39.0,3.0,60.0,0,44100
2594,WWF4_samples_split,5D288900.WAV,bird,42.0,3.0,60.0,0,44100
2560,WWF4_samples_split,5D288900.WAV,bird,45.0,3.0,60.0,0,44100
2405,WWF4_samples_split,5D288900.WAV,bird,48.0,3.0,60.0,0,44100
2257,WWF4_samples_split,5D288900.WAV,bird,51.0,3.0,60.0,0,44100
2547,WWF4_samples_split,5D288900.WAV,bird,54.0,3.0,60.0,0,44100
2598,WWF4_samples_split,5D288900.WAV,bird,57.0,3.0,60.0,0,44100
2662,WWF4_samples_split,5D288900.WAV,bird,6.0,3.0,60.0,0,44100
2595,WWF4_samples_split,5D288900.WAV,bird,9.0,3.0,60.0,0,44100
2389,WWF4_samples_split,5D288900.WAV,bird,12.0,3.0,60.0,0,44100
2396,WWF4_samples_split,5D288900.WAV,bird,15.0,3.0,60.0,0,44100
2618,WWF4_samples_split,5D288900.WAV,bird,18.0,3.0,60.0,0,44100
2278,WWF4_samples_split,5D288900.WAV,bird,21.0,3.0,60.0,0,44100
2665,WWF4_samples_split,5D288900.WAV,bird,24.0,3.0,60.0,0,44100
2675,WWF4_samples_split,5D288900.WAV,bird,27.0,3.0,60.0,0,44100
2287,WWF4_samples_split,5D2B5F90.WAV,bird,0.0,3.0,60.0,0,44100
2655,WWF4_samples_split,5D2B5F90.WAV,bird,3.0,3.0,60.0,0,44100
2678,WWF4_samples_split,5D2B5F90.WAV,bird,30.0,3.0,60.0,0,44100
2617,WWF4_samples_split,5D2B5F90.WAV,bird,33.0,3.0,60.0,0,44100
2464,WWF4_samples_split,5D2B5F90.WAV,bird,36.0,3.0,60.0,0,44100
2629,WWF4_samples_split,5D2B5F90.WAV,bird,39.0,3.0,60.0,0,44100
2375,WWF4_samples_split,5D2B5F90.WAV,bird,42.0,3.0,60.0,0,44100
2689,WWF4_samples_split,5D2B5F90.WAV,bird,48.0,3.0,60.0,0,44100
2368,WWF4_samples_split,5D2B5F90.WAV,bird,51.0,3.0,60.0,0,44100
2364,WWF4_samples_split,5D2B5F90.WAV,bird,54.0,3.0,60.0,0,44100
2282,WWF4_samples_split,5D2B5F90.WAV,bird,57.0,3.0,60.0,0,44100
2444,WWF4_samples_split,5D2B5F90.WAV,bird,6.0,3.0,60.0,0,44100
2265,WWF4_samples_split,5D2B5F90.WAV,bird,9.0,3.0,60.0,0,44100
2388,WWF4_samples_split,5D2B5F90.WAV,bird,12.0,3.0,60.0,0,44100
2279,WWF4_samples_split,5D2B5F90.WAV,bird,15.0,3.0,60.0,0,44100
2596,WWF4_samples_split,5D2B5F90.WAV,bird,18.0,3.0,60.0,0,44100
2369,WWF4_samples_split,5D2B5F90.WAV,bird,21.0,3.0,60.0,0,44100
2579,WWF4_samples_split,5D2B5F90.WAV,bird,24.0,3.0,60.0,0,44100
2273,WWF4_samples_split,5D2B5F90.WAV,bird,27.0,3.0,60.0,0,44100
2458,WWF4_samples_split,5D2C50F8.WAV,bird,3.0,3.0,60.0,0,44100
2240,WWF4_samples_split,5D2C50F8.WAV,bird,30.0,3.0,60.0,0,44100
2331,WWF4_samples_split,5D2C50F8.WAV,bird,33.0,3.0,60.0,0,44100
2573,WWF4_samples_split,5D2C50F8.WAV,bird,36.0,3.0,60.0,0,44100
2296,WWF4_samples_split,5D2C50F8.WAV,bird,39.0,3.0,60.0,0,44100
2337,WWF4_samples_split,5D2C50F8.WAV,bird,42.0,3.0,60.0,0,44100
2301,WWF4_samples_split,5D2C50F8.WAV,bird,45.0,3.0,60.0,0,44100
2380,WWF4_samples_split,5D2C50F8.WAV,bird,54.0,3.0,60.0,0,44100
2587,WWF4_samples_split,5D2C50F8.WAV,bird,57.0,3.0,60.0,0,44100
2313,WWF4_samples_split,5D2C50F8.WAV,bird,12.0,3.0,60.0,0,44100
2401,WWF4_samples_split,5D2C50F8.WAV,bird,15.0,3.0,60.0,0,44100
2688,WWF4_samples_split,5D2C50F8.WAV,bird,18.0,3.0,60.0,0,44100
2572,WWF4_samples_split,5D2C50F8.WAV,bird,21.0,3.0,60.0,0,44100
2459,WWF4_samples_split,5D2C50F8.WAV,bird,24.0,3.0,60.0,0,44100
2289,WWF4_samples_split,5D2D2640.WAV,bird,0.0,3.0,60.0,0,44100
2536,WWF4_samples_split,5D2D2640.WAV,bird,33.0,3.0,60.0,0,44100
2435,WWF4_samples_split,5D2D2640.WAV,bird,36.0,3.0,60.0,0,44100
2652,WWF4_samples_split,5D2D2640.WAV,bird,42.0,3.0,60.0,0,44100
2481,WWF4_samples_split,5D2D2640.WAV,bird,45.0,3.0,60.0,0,44100
2575,WWF4_samples_split,5D2D2640.WAV,bird,48.0,3.0,60.0,0,44100
2360,WWF4_samples_split,5D2D2640.WAV,bird,54.0,3.0,60.0,0,44100
2657,WWF4_samples_split,5D2D2640.WAV,bird,57.0,3.0,60.0,0,44100
2323,WWF4_samples_split,5D2D2640.WAV,bird,6.0,3.0,60.0,0,44100
2318,WWF4_samples_split,5D2D2640.WAV,bird,9.0,3.0,60.0,0,44100
2285,WWF4_samples_split,5D2D2640.WAV,bird,21.0,3.0,60.0,0,44100
2372,WWF4_samples_split,5D2D2640.WAV,bird,24.0,3.0,60.0,0,44100
2643,WWF4_samples_split,5D2E9638.WAV,bird,30.0,3.0,60.0,0,44100
2297,WWF4_samples_split,5D2E9638.WAV,bird,33.0,3.0,60.0,0,44100
2590,WWF4_samples_split,5D2E9638.WAV,bird,42.0,3.0,60.0,0,44100
2305,WWF4_samples_split,5D2E9638.WAV,bird,45.0,3.0,60.0,0,44100
2272,WWF4_samples_split,5D2E9638.WAV,bird,51.0,3.0,60.0,0,44100
2633,WWF4_samples_split,5D2E9638.WAV,bird,54.0,3.0,60.0,0,44100
2566,WWF4_samples_split,5D2E9638.WAV,bird,57.0,3.0,60.0,0,44100
2357,WWF4_samples_split,5D2E9638.WAV,bird,12.0,3.0,60.0,0,44100
2475,WWF4_samples_split,5D2E9638.WAV,bird,15.0,3.0,60.0,0,44100
2361,WWF4_samples_split,5D2E9638.WAV,bird,18.0,3.0,60.0,0,44100
2659,WWF4_samples_split,5D2E9638.WAV,bird,21.0,3.0,60.0,0,44100
2682,WWF4_samples_split,5D2E9638.WAV,bird,27.0,3.0,60.0,0,44100
78,WWF5_samples_split,5D1524F0.WAV,bird,30.0,3.0,60.0,0,44100
392,WWF5_samples_split,5D1524F0.WAV,bird,36.0,3.0,60.0,0,44100
376,WWF5_samples_split,5D1524F0.WAV,bird,42.0,3.0,60.0,0,44100
359,WWF5_samples_split,5D1524F0.WAV,bird,48.0,3.0,60.0,0,44100
29,WWF5_samples_split,5D1524F0.WAV,bird,54.0,3.0,60.0,0,44100
65,WWF5_samples_split,5D1524F0.WAV,bird,6.0,3.0,60.0,0,44100
51,WWF5_samples_split,5D1524F0.WAV,bird,12.0,3.0,60.0,0,44100
245,WWF5_samples_split,5D1524F0.WAV,bird,18.0,3.0,60.0,0,44100
318,WWF5_samples_split,5D1524F0.WAV,bird,21.0,3.0,60.0,0,44100
153,WWF5_samples_split,5D169290.WAV,bird,0.0,3.0,60.0,0,44100
231,WWF5_samples_split,5D169290.WAV,bird,3.0,3.0,60.0,0,44100
421,WWF5_samples_split,5D169290.WAV,bird,30.0,3.0,60.0,0,44100
27,WWF5_samples_split,5D169290.WAV,bird,33.0,3.0,60.0,0,44100
202,WWF5_samples_split,5D169290.WAV,bird,36.0,3.0,60.0,0,44100
228,WWF5_samples_split,5D169290.WAV,bird,39.0,3.0,60.0,0,44100
298,WWF5_samples_split,5D169290.WAV,bird,42.0,3.0,60.0,0,44100
152,WWF5_samples_split,5D169290.WAV,bird,45.0,3.0,60.0,0,44100
182,WWF5_samples_split,5D169290.WAV,bird,48.0,3.0,60.0,0,44100
461,WWF5_samples_split,5D169290.WAV,bird,57.0,3.0,60.0,0,44100
341,WWF5_samples_split,5D169290.WAV,bird,9.0,3.0,60.0,0,44100
362,WWF5_samples_split,5D169290.WAV,bird,12.0,3.0,60.0,0,44100
247,WWF5_samples_split,5D169290.WAV,bird,15.0,3.0,60.0,0,44100
327,WWF5_samples_split,5D169290.WAV,bird,18.0,3.0,60.0,0,44100
468,WWF5_samples_split,5D169290.WAV,bird,21.0,3.0,60.0,0,44100
99,WWF5_samples_split,5D169290.WAV,bird,24.0,3.0,60.0,0,44100
456,WWF5_samples_split,5D169290.WAV,bird,27.0,3.0,60.0,0,44100
264,WWF5_samples_split,5D169998.WAV,bird,3.0,3.0,60.0,0,44100
19,WWF5_samples_split,5D169998.WAV,bird,39.0,3.0,60.0,0,44100
354,WWF5_samples_split,5D169998.WAV,bird,42.0,3.0,60.0,0,44100
340,WWF5_samples_split,5D169998.WAV,bird,48.0,3.0,60.0,0,44100
36,WWF5_samples_split,5D169998.WAV,bird,6.0,3.0,60.0,0,44100
329,WWF5_samples_split,5D169998.WAV,bird,15.0,3.0,60.0,0,44100
61,WWF5_samples_split,5D169998.WAV,bird,24.0,3.0,60.0,0,44100
112,WWF5_samples_split,5D169998.WAV,bird,27.0,3.0,60.0,0,44100
234,WWF5_samples_split,5D1870B0.WAV,bird,0.0,3.0,60.0,0,44100
187,WWF5_samples_split,5D1870B0.WAV,bird,3.0,3.0,60.0,0,44100
423,WWF5_samples_split,5D1870B0.WAV,bird,30.0,3.0,60.0,0,44100
309,WWF5_samples_split,5D1870B0.WAV,bird,33.0,3.0,60.0,0,44100
46,WWF5_samples_split,5D1870B0.WAV,bird,36.0,3.0,60.0,0,44100
94,WWF5_samples_split,5D1870B0.WAV,bird,39.0,3.0,60.0,0,44100
413,WWF5_samples_split,5D1870B0.WAV,bird,42.0,3.0,60.0,0,44100
217,WWF5_samples_split,5D1870B0.WAV,bird,45.0,3.0,60.0,0,44100
269,WWF5_samples_split,5D1870B0.WAV,bird,48.0,3.0,60.0,0,44100
213,WWF5_samples_split,5D1870B0.WAV,bird,6.0,3.0,60.0,0,44100
351,WWF5_samples_split,5D1870B0.WAV,bird,9.0,3.0,60.0,0,44100
165,WWF5_samples_split,5D1870B0.WAV,bird,12.0,3.0,60.0,0,44100
119,WWF5_samples_split,5D1870B0.WAV,bird,15.0,3.0,60.0,0,44100
37,WWF5_samples_split,5D1870B0.WAV,bird,18.0,3.0,60.0,0,44100
405,WWF5_samples_split,5D1870B0.WAV,bird,21.0,3.0,60.0,0,44100
74,WWF5_samples_split,5D1870B0.WAV,bird,27.0,3.0,60.0,0,44100
253,WWF5_samples_split,5D1A3C10.WAV,bird,3.0,3.0,60.0,0,44100
189,WWF5_samples_split,5D1A3C10.WAV,bird,33.0,3.0,60.0,0,44100
221,WWF5_samples_split,5D1A3C10.WAV,bird,36.0,3.0,60.0,0,44100
352,WWF5_samples_split,5D1A3C10.WAV,bird,39.0,3.0,60.0,0,44100
118,WWF5_samples_split,5D1A3C10.WAV,bird,45.0,3.0,60.0,0,44100
110,WWF5_samples_split,5D1A3C10.WAV,bird,51.0,3.0,60.0,0,44100
473,WWF5_samples_split,5D1A3C10.WAV,bird,54.0,3.0,60.0,0,44100
222,WWF5_samples_split,5D1A3C10.WAV,bird,57.0,3.0,60.0,0,44100
442,WWF5_samples_split,5D1A3C10.WAV,bird,9.0,3.0,60.0,0,44100
277,WWF5_samples_split,5D1A3C10.WAV,bird,24.0,3.0,60.0,0,44100
443,WWF5_samples_split,5D1A3C10.WAV,bird,27.0,3.0,60.0,0,44100
96,WWF5_samples_split,5D1B1608.WAV,bird,0.0,3.0,60.0,0,44100
348,WWF5_samples_split,5D1B1608.WAV,bird,3.0,3.0,60.0,0,44100
235,WWF5_samples_split,5D1B1608.WAV,bird,30.0,3.0,60.0,0,44100
80,WWF5_samples_split,5D1B1608.WAV,bird,42.0,3.0,60.0,0,44100
214,WWF5_samples_split,5D1B1608.WAV,bird,6.0,3.0,60.0,0,44100
60,WWF5_samples_split,5D1B1608.WAV,bird,9.0,3.0,60.0,0,44100
205,WWF5_samples_split,5D1B1608.WAV,bird,18.0,3.0,60.0,0,44100
185,WWF5_samples_split,5D1B1608.WAV,bird,24.0,3.0,60.0,0,44100
206,WWF5_samples_split,5D1D0DF0.WAV,bird,0.0,3.0,60.0,0,44100
358,WWF5_samples_split,5D1D0DF0.WAV,bird,3.0,3.0,60.0,0,44100
373,WWF5_samples_split,5D1D0DF0.WAV,bird,30.0,3.0,60.0,0,44100
186,WWF5_samples_split,5D1D0DF0.WAV,bird,36.0,3.0,60.0,0,44100
436,WWF5_samples_split,5D1D0DF0.WAV,bird,39.0,3.0,60.0,0,44100
452,WWF5_samples_split,5D1D0DF0.WAV,bird,42.0,3.0,60.0,0,44100
345,WWF5_samples_split,5D1D0DF0.WAV,bird,51.0,3.0,60.0,0,44100
426,WWF5_samples_split,5D1D0DF0.WAV,bird,54.0,3.0,60.0,0,44100
188,WWF5_samples_split,5D1D0DF0.WAV,bird,57.0,3.0,60.0,0,44100
296,WWF5_samples_split,5D1D0DF0.WAV,bird,6.0,3.0,60.0,0,44100
478,WWF5_samples_split,5D1D0DF0.WAV,bird,9.0,3.0,60.0,0,44100
76,WWF5_samples_split,5D1D0DF0.WAV,bird,12.0,3.0,60.0,0,44100
129,WWF5_samples_split,5D1D0DF0.WAV,bird,15.0,3.0,60.0,0,44100
150,WWF5_samples_split,5D1D0DF0.WAV,bird,18.0,3.0,60.0,0,44100
196,WWF5_samples_split,5D1D0DF0.WAV,bird,21.0,3.0,60.0,0,44100
266,WWF5_samples_split,5D1D0DF0.WAV,bird,24.0,3.0,60.0,0,44100
445,WWF5_samples_split,5D1D0DF0.WAV,bird,27.0,3.0,60.0,0,44100
184,WWF5_samples_split,5D1E4A58.WAV,bird,0.0,3.0,60.0,0,44100
326,WWF5_samples_split,5D1EDBA8.WAV,bird,3.0,3.0,60.0,0,44100
396,WWF5_samples_split,5D1EDBA8.WAV,bird,30.0,3.0,60.0,0,44100
33,WWF5_samples_split,5D1EDBA8.WAV,bird,33.0,3.0,60.0,0,44100
258,WWF5_samples_split,5D1EDBA8.WAV,bird,48.0,3.0,60.0,0,44100
366,WWF5_samples_split,5D1EDBA8.WAV,bird,51.0,3.0,60.0,0,44100
167,WWF5_samples_split,5D1EDBA8.WAV,bird,54.0,3.0,60.0,0,44100
419,WWF5_samples_split,5D1F0128.WAV,bird,0.0,3.0,60.0,0,44100
322,WWF5_samples_split,5D1F0128.WAV,bird,3.0,3.0,60.0,0,44100
79,WWF5_samples_split,5D1F0128.WAV,bird,45.0,3.0,60.0,0,44100
211,WWF5_samples_split,5D1F0128.WAV,bird,54.0,3.0,60.0,0,44100
130,WWF5_samples_split,5D1F0128.WAV,bird,57.0,3.0,60.0,0,44100
372,WWF5_samples_split,5D1F0128.WAV,bird,12.0,3.0,60.0,0,44100
168,WWF5_samples_split,5D1F0128.WAV,bird,15.0,3.0,60.0,0,44100
59,WWF5_samples_split,5D1F0128.WAV,bird,21.0,3.0,60.0,0,44100
350,WWF5_samples_split,5D1F6398.WAV,bird,0.0,3.0,60.0,0,44100
93,WWF5_samples_split,5D1F6398.WAV,bird,3.0,3.0,60.0,0,44100
227,WWF5_samples_split,5D1F6398.WAV,bird,30.0,3.0,60.0,0,44100
230,WWF5_samples_split,5D1F6398.WAV,bird,36.0,3.0,60.0,0,44100
315,WWF5_samples_split,5D1F6398.WAV,bird,39.0,3.0,60.0,0,44100
374,WWF5_samples_split,5D1F6398.WAV,bird,42.0,3.0,60.0,0,44100
249,WWF5_samples_split,5D1F6398.WAV,bird,48.0,3.0,60.0,0,44100
282,WWF5_samples_split,5D1F6398.WAV,bird,51.0,3.0,60.0,0,44100
191,WWF5_samples_split,5D1F6398.WAV,bird,54.0,3.0,60.0,0,44100
434,WWF5_samples_split,5D1F6398.WAV,bird,57.0,3.0,60.0,0,44100
417,WWF5_samples_split,5D1F6398.WAV,bird,6.0,3.0,60.0,0,44100
85,WWF5_samples_split,5D1F6398.WAV,bird,9.0,3.0,60.0,0,44100
124,WWF5_samples_split,5D1F6398.WAV,bird,15.0,3.0,60.0,0,44100
279,WWF5_samples_split,5D1F6398.WAV,bird,21.0,3.0,60.0,0,44100
393,WWF5_samples_split,5D1F6398.WAV,bird,24.0,3.0,60.0,0,44100
402,WWF5_samples_split,5D1F6398.WAV,bird,27.0,3.0,60.0,0,44100
3,WWF5_samples_split,5D208AE8.WAV,bird,30.0,3.0,60.0,0,44100
172,WWF5_samples_split,5D208AE8.WAV,bird,48.0,3.0,60.0,0,44100
474,WWF5_samples_split,5D208AE8.WAV,bird,51.0,3.0,60.0,0,44100
241,WWF5_samples_split,5D208AE8.WAV,bird,54.0,3.0,60.0,0,44100
162,WWF5_samples_split,5D208AE8.WAV,bird,57.0,3.0,60.0,0,44100
54,WWF5_samples_split,5D208AE8.WAV,bird,9.0,3.0,60.0,0,44100
139,WWF5_samples_split,5D208AE8.WAV,bird,21.0,3.0,60.0,0,44100
369,WWF5_samples_split,5D208AE8.WAV,bird,24.0,3.0,60.0,0,44100
382,WWF5_samples_split,5D20C7D8.WAV,bird,0.0,3.0,60.0,0,44100
181,WWF5_samples_split,5D20C7D8.WAV,bird,39.0,3.0,60.0,0,44100
401,WWF5_samples_split,5D20C7D8.WAV,bird,9.0,3.0,60.0,0,44100
126,WWF5_samples_split,5D20C7D8.WAV,bird,12.0,3.0,60.0,0,44100
472,WWF5_samples_split,5D22E9F0.WAV,bird,3.0,3.0,60.0,0,44100
236,WWF5_samples_split,5D22E9F0.WAV,bird,6.0,3.0,60.0,0,44100
89,WWF5_samples_split,5D23C898.WAV,bird,3.0,3.0,60.0,0,44100
361,WWF5_samples_split,5D23C898.WAV,bird,39.0,3.0,60.0,0,44100
290,WWF5_samples_split,5D23C898.WAV,bird,9.0,3.0,60.0,0,44100
190,WWF5_samples_split,5D23C898.WAV,bird,12.0,3.0,60.0,0,44100
464,WWF5_samples_split,5D26BB48.WAV,bird,0.0,3.0,60.0,0,44100
212,WWF5_samples_split,5D26BB48.WAV,bird,3.0,3.0,60.0,0,44100
71,WWF5_samples_split,5D26BB48.WAV,bird,30.0,3.0,60.0,0,44100
30,WWF5_samples_split,5D26BB48.WAV,bird,36.0,3.0,60.0,0,44100
183,WWF5_samples_split,5D26BB48.WAV,bird,39.0,3.0,60.0,0,44100
444,WWF5_samples_split,5D26BB48.WAV,bird,42.0,3.0,60.0,0,44100
176,WWF5_samples_split,5D26BB48.WAV,bird,45.0,3.0,60.0,0,44100
303,WWF5_samples_split,5D26BB48.WAV,bird,51.0,3.0,60.0,0,44100
259,WWF5_samples_split,5D26BB48.WAV,bird,57.0,3.0,60.0,0,44100
403,WWF5_samples_split,5D26BB48.WAV,bird,6.0,3.0,60.0,0,44100
347,WWF5_samples_split,5D26BB48.WAV,bird,9.0,3.0,60.0,0,44100
432,WWF5_samples_split,5D26BB48.WAV,bird,12.0,3.0,60.0,0,44100
220,WWF5_samples_split,5D26BB48.WAV,bird,15.0,3.0,60.0,0,44100
305,WWF5_samples_split,5D26BB48.WAV,bird,18.0,3.0,60.0,0,44100
122,WWF5_samples_split,5D26BB48.WAV,bird,21.0,3.0,60.0,0,44100
109,WWF5_samples_split,5D26BB48.WAV,bird,24.0,3.0,60.0,0,44100
72,WWF5_samples_split,5D26BB48.WAV,bird,27.0,3.0,60.0,0,44100
446,WWF5_samples_split,5D285ED0.WAV,bird,30.0,3.0,60.0,0,44100
68,WWF5_samples_split,5D285ED0.WAV,bird,33.0,3.0,60.0,0,44100
397,WWF5_samples_split,5D285ED0.WAV,bird,36.0,3.0,60.0,0,44100
265,WWF5_samples_split,5D285ED0.WAV,bird,39.0,3.0,60.0,0,44100
145,WWF5_samples_split,5D285ED0.WAV,bird,42.0,3.0,60.0,0,44100
400,WWF5_samples_split,5D285ED0.WAV,bird,45.0,3.0,60.0,0,44100
304,WWF5_samples_split,5D285ED0.WAV,bird,48.0,3.0,60.0,0,44100
325,WWF5_samples_split,5D285ED0.WAV,bird,51.0,3.0,60.0,0,44100
449,WWF5_samples_split,5D285ED0.WAV,bird,54.0,3.0,60.0,0,44100
42,WWF5_samples_split,5D285ED0.WAV,bird,6.0,3.0,60.0,0,44100
138,WWF5_samples_split,5D285ED0.WAV,bird,9.0,3.0,60.0,0,44100
173,WWF5_samples_split,5D285ED0.WAV,bird,12.0,3.0,60.0,0,44100
286,WWF5_samples_split,5D285ED0.WAV,bird,15.0,3.0,60.0,0,44100
335,WWF5_samples_split,5D285ED0.WAV,bird,21.0,3.0,60.0,0,44100
306,WWF5_samples_split,5D285ED0.WAV,bird,24.0,3.0,60.0,0,44100
457,WWF5_samples_split,5D287190.WAV,bird,0.0,3.0,60.0,0,44100
437,WWF5_samples_split,5D287190.WAV,bird,3.0,3.0,60.0,0,44100
391,WWF5_samples_split,5D287190.WAV,bird,30.0,3.0,60.0,0,44100
406,WWF5_samples_split,5D287190.WAV,bird,33.0,3.0,60.0,0,44100
